1319,307
1319,2110
1319,1293
1319,1184
1319,2111
1319,1427
1319,1499
1319,2205
1319,1311
1319,1394
1319,273
1319,806
1319,1725
1319,1054
1319,1008
1319,521
1319,1028
1319,940
1319,1892
1319,1332
1319,2033
1319,2170
1319,1960
1319,764
1319,1722
1319,447
1319,1659
1319,583
1319,40
1319,2158
1319,830
1319,767
1319,2070
1319,154
1319,1694
1319,1999
1319,822
1319,1940
1319,208
1319,489
1319,1700
1319,1510
1319,1516
1319,2160
1319,1044
1319,1382
1319,670
1319,1151
1319,471
1319,2156
1319,1262
1319,2020
1319,50
1319,494
1319,691
1319,2065
1319,798
1319,1498
1319,2151
1319,2234
1319,996
1319,2239
1319,2133
1319,160
1319,986
1319,1935
1319,1570
1319,512
1319,1593
1319,1589
1319,2022
1319,1239
1319,2141
1319,1170
307,2055
307,453
307,1800
307,1542
307,793
307,397
307,1182
307,355
307,918
307,1137
307,352
307,1292
307,1140
307,131
307,1041
307,633
307,1144
307,450
307,373
307,52
307,1219
307,1696
307,1777
307,824
307,554
307,405
307,1857
307,781
307,1568
307,2073
307,1684
307,198
307,2214
307,281
307,994
307,1883
307,1736
307,945
307,1489
307,1104
307,848
307,1829
307,769
307,1357
307,1034
307,1598
307,2031
307,715
307,1056
307,1325
307,1334
307,2170
307,1593
307,1682
307,1690
307,942
307,1764
307,531
307,1314
307,1802
307,1121
307,1708
307,353
307,1666
307,549
307,1555
307,1248
307,619
307,2065
307,760
307,1255
307,1249
307,489
307,1975
307,1397
307,1710
307,719
307,762
307,721
307,1227
307,1642
307,845
307,2063
307,2075
307,2100
307,1118
307,1335
307,1980
307,157
307,687
307,1454
307,2090
307,685
307,29
307,1835
307,1010
307,1266
307,497
307,178
307,1027
307,581
307,2086
307,679
307,346
307,2061
307,829
307,359
307,601
307,1514
307,236
307,966
307,1006
307,813
307,398
307,1722
307,1246
307,1311
307,882
307,1797
307,1400
307,1587
307,1636
307,1715
307,2124
307,1167
307,409
307,1033
307,582
307,418
307,1217
307,1787
307,857
307,229
307,1294
307,108
307,1348
307,1706
307,1478
307,879
307,2046
307,636
307,327
307,1138
307,2038
307,1833
307,2014
307,1488
307,344
307,737
307,1725
307,1699
307,1892
307,1244
307,228
307,1673
307,861
307,2054
307,914
307,1413
307,1651
307,973
307,1103
307,886
307,460
307,1119
307,1055
307,2171
307,448
307,1637
307,61
307,8
307,740
307,1028
307,1409
307,2172
307,514
307,0
307,1786
307,717
307,535
307,1538
307,1037
307,1754
307,2003
307,1765
307,1324
307,962
307,416
307,615
307,1590
307,248
307,1148
307,1374
307,1157
307,1649
307,19
307,553
307,1372
307,500
307,1976
307,1000
307,190
307,164
307,1635
307,109
307,380
307,1120
307,1479
307,649
307,40
307,557
307,1821
307,560
307,1744
307,1748
307,547
307,839
307,801
307,1302
307,1125
307,1940
307,939
307,496
307,2131
307,909
307,320
307,324
307,1738
307,2103
307,1451
307,139
307,1380
307,659
307,664
307,800
307,768
307,1117
307,981
307,1531
307,541
307,804
307,1665
307,1340
307,532
307,145
307,899
307,1179
307,2167
307,1264
307,837
307,2134
307,1442
307,1610
307,1433
307,299
307,199
307,455
307,1899
307,709
307,310
307,2
307,819
307,764
307,2102
307,1816
307,743
307,1346
307,333
307,747
307,1124
307,597
307,1566
307,665
307,1660
307,856
307,986
307,1730
307,1267
307,1959
307,528
307,1691
307,1256
307,1042
307,2078
307,9
307,1529
307,1105
307,1190
307,93
307,1232
307,1214
307,1570
307,1275
307,644
307,1466
307,834
307,1015
307,389
307,552
307,822
307,2067
307,444
307,1116
307,1698
307,784
307,1951
307,1828
307,1047
307,971
307,2237
307,1122
307,138
307,1019
307,1403
307,891
307,1338
307,469
307,741
307,589
307,1461
307,184
307,63
307,682
307,124
307,2173
307,1796
307,727
307,1954
307,696
307,350
307,1228
307,97
307,1112
307,1274
307,1869
307,874
307,322
307,1850
307,587
307,276
307,617
307,702
307,1170
307,1230
307,825
307,369
307,1672
307,1859
307,483
307,1316
307,766
307,122
307,1216
307,1623
307,1897
307,423
307,858
307,1021
307,1584
307,1113
307,1412
307,87
307,48
307,141
307,567
307,254
307,791
307,701
307,111
307,1799
307,146
307,1427
307,1286
307,1860
307,620
307,1284
307,1039
307,1149
307,321
307,1903
307,1508
307,371
307,1791
307,1969
307,2198
307,404
307,209
307,1518
307,777
307,603
307,1016
307,1982
307,2037
307,630
307,1625
307,599
307,712
307,2066
307,1520
307,345
307,714
307,1758
307,378
307,1565
307,550
307,1259
307,1864
307,607
307,1008
307,1361
307,1774
307,2251
307,2252
2110,1595
2110,1558
2110,2193
2110,1589
2110,2022
2110,489
2110,1227
2110,1429
2110,675
2110,1442
2110,2118
2110,2254
2110,2128
2110,2231
2110,863
2110,1725
2110,2111
2110,1105
2110,764
2110,145
2110,1954
2110,1051
2110,1499
2110,1500
2110,1024
2110,1705
2110,2123
2110,1006
2110,1648
2110,1262
2110,199
2110,2158
2110,525
2110,521
2110,3
2110,1498
2110,2156
2110,374
2110,810
2110,483
2110,2238
2110,143
2110,1510
2110,2134
2110,1425
2110,904
2110,2133
2110,1127
2110,124
2110,1160
2110,1899
2110,1940
2110,996
2110,1946
2110,1366
2110,2070
2110,767
2110,1143
2110,1008
2110,2144
2110,770
2110,1151
2110,494
2110,1054
2110,1184
2110,1046
2110,520
2110,1382
2110,273
2110,2171
2110,2234
2110,1722
2110,1137
2110,18
2110,2151
2110,180
2110,1047
2110,488
2110,1938
2110,190
2110,849
2110,693
2110,1417
2110,815
2110,1935
2110,50
2110,1039
2110,2014
2110,435
2110,1044
2110,1577
2110,587
2110,1418
2110,2113
2110,2033
2110,1042
2110,1824
2110,1587
2110,303
2110,2141
2110,125
2110,1997
1293,453
1293,397
1293,355
1293,465
1293,578
1293,1041
1293,1937
1293,975
1293,2023
1293,1941
1293,1656
1293,1558
1293,1357
1293,2193
1293,807
1293,445
1293,1056
1293,1314
1293,1271
1293,1762
1293,1555
1293,1889
1293,83
1293,1710
1293,2075
1293,2090
1293,675
1293,2093
1293,1875
1293,2061
1293,377
1293,1722
1293,2124
1293,219
1293,857
1293,303
1293,1348
1293,2046
1293,842
1293,327
1293,344
1293,1725
1293,1418
1293,2171
1293,8
1293,1028
1293,1946
1293,535
1293,1037
1293,1754
1293,2003
1293,1324
1293,2034
1293,1590
1293,1374
1293,647
1293,2154
1293,1521
1293,2070
1293,1120
1293,1970
1293,1479
1293,1043
1293,1918
1293,1744
1293,2141
1293,496
1293,1445
1293,150
1293,461
1293,1898
1293,1665
1293,902
1293,2167
1293,1858
1293,2134
1293,1442
1293,1899
1293,2010
1293,946
1293,2
1293,1932
1293,1999
1293,1843
1293,1215
1293,1020
1293,2077
1293,142
1293,1691
1293,1256
1293,9
1293,1190
1293,1570
1293,644
1293,389
1293,822
1293,2144
1293,1698
1293,2237
1293,184
1293,682
1293,350
1293,702
1293,483
1293,1316
1293,1536
1293,437
1293,180
1293,141
1293,1427
1293,341
1293,1997
1293,1969
1293,1518
1293,1444
1293,1336
1293,1625
1293,628
1293,174
1293,1395
1293,896
1293,1693
1184,355
1184,554
1184,655
1184,1579
1184,1558
1184,1357
1184,2193
1184,807
1184,1764
1184,1248
1184,2022
1184,2065
1184,2075
1184,1429
1184,1835
1184,2093
1184,679
1184,1352
1184,1007
1184,2061
1184,377
1184,359
1184,830
1184,1722
1184,683
1184,1587
1184,799
1184,219
1184,1217
1184,857
1184,229
1184,1348
1184,2046
1184,1725
1184,1413
1184,8
1184,1371
1184,527
1184,0
1184,1946
1184,535
1184,1037
1184,1754
1184,2003
1184,2034
1184,570
1184,2154
1184,492
1184,40
1184,1744
1184,1368
1184,1250
1184,150
1184,1531
1184,2134
1184,1030
1184,1499
1184,946
1184,2
1184,764
1184,1469
1184,1999
1184,1843
1184,1346
1184,1215
1184,1660
1184,1020
1184,1959
1184,1766
1184,1691
1184,1444
1184,1403
1184,863
1184,804
1184,325
1184,1954
1184,374
1184,1443
1184,369
1184,996
1184,521
1184,1054
1184,1500
1184,2170
1184,815
1184,1256
1184,1607
1184,644
1184,822
1184,2144
1184,1003
1184,1047
1184,2237
1184,458
1184,469
1184,63
1184,682
1184,1496
1184,350
1184,97
1184,2238
1184,276
1184,1316
1184,1987
1184,1216
1184,180
1184,1427
1184,1149
1184,321
1184,1969
1184,1904
1184,1094
1184,599
1184,174
1184,1395
1184,896
1184,1259
2111,355
2111,1292
2111,2000
2111,578
2111,512
2111,1041
2111,975
2111,1595
2111,1883
2111,645
2111,1977
2111,863
2111,2200
2111,942
2111,619
2111,489
2111,2061
2111,1061
2111,1587
2111,525
2111,219
2111,351
2111,857
2111,1517
2111,2046
2111,2038
2111,165
2111,1362
2111,1983
2111,2157
2111,2054
2111,1037
2111,833
2111,2159
2111,1420
2111,1521
2111,138
2111,767
2111,374
2111,764
2111,1357
2111,140
2111,798
2111,2254
2111,1510
2111,2251
2111,805
2111,40
2111,2070
2111,63
2111,1835
2111,1366
2111,1404
2111,1997
2111,471
2111,1938
2111,1821
2111,415
2111,163
2111,1245
2111,519
2111,1393
2111,709
2111,17
2111,288
2111,1691
2111,1275
2111,234
2111,389
2111,1698
2111,1333
2111,2237
2111,458
2111,121
2111,682
2111,696
2111,350
2111,587
2111,1536
2111,1897
2111,1646
2111,332
2111,1877
2111,2168
2111,341
2111,1039
2111,1149
2111,321
2111,177
2111,84
2111,1518
1427,670
1427,1685
1427,1937
1427,554
1427,1656
1427,1558
1427,1114
1427,830
1427,1722
1427,219
1427,924
1427,914
1427,1950
1427,2172
1427,535
1427,1037
1427,954
1427,1168
1427,492
1427,1821
1427,189
1427,415
1427,1451
1427,461
1427,800
1427,17
1427,1215
1427,101
1427,1660
1427,288
1427,1047
1427,2237
1427,63
1427,874
1427,976
1427,1648
1427,483
1427,1646
1427,141
1427,1799
1427,2012
1427,932
1427,805
1427,1115
1427,1262
1427,2234
1427,815
1427,1394
1427,1051
1427,691
1427,1382
1427,1127
1427,148
1427,2170
1427,1718
1427,1599
1427,1311
1427,1452
1427,2158
1427,753
1427,1054
1427,1395
1427,1366
1427,1510
1427,1948
1427,1160
1427,254
1427,521
1427,2055
1427,1467
1427,1741
1427,177
1427,124
1427,147
1427,1976
1427,1877
1427,341
1427,1039
1427,161
1427,2251
1499,453
1499,355
1499,1292
1499,578
1499,1937
1499,1595
1499,1024
1499,1579
1499,1558
1499,1034
1499,1752
1499,1593
1499,1555
1499,1248
1499,80
1499,1351
1499,2093
1499,1875
1499,1007
1499,1239
1499,1006
1499,830
1499,805
1499,219
1499,857
1499,1348
1499,636
1499,327
1499,1725
1499,1413
1499,1371
1499,1946
1499,1037
1499,493
1499,570
1499,2245
1499,647
1499,1521
1499,197
1499,1970
1499,1821
1499,839
1499,496
1499,139
1499,461
1499,1665
1499,5
1499,1258
1499,2057
1499,2134
1499,2070
1499,378
1499,1051
1499,2234
1499,2024
1499,559
1499,1954
1499,97
1499,689
1499,940
1499,1497
1499,1244
1499,1366
1499,483
1499,177
1499,234
1499,1160
1499,1008
1499,598
1499,521
