0,0.7135416666666666
1,0.8125
2,0.558695652173913
3,-0.7173913043478262
4,-0.357085346215781
5,-0.7608695652173914
6,-0.5695652173913043
7,-0.2302536231884057
8,0.0193236714975845
9,0.7777777777777778
10,0.7395833333333333
11,-0.6195652173913043
12,-0.0869565217391304
13,0.5922295548654244
14,-0.6956521739130435
15,-0.5217391304347826
16,-0.1304347826086956
17,0.2432065217391304
18,0.2864583333333333
19,0.8125
20,0.9097222222222222
21,0.8055555555555556
22,0.8125
23,-0.5665429480381761
24,0.7986111111111112
25,-0.2608695652173913
26,-0.717391304347826
27,0.8229166666666666
28,0.875
29,-0.2608695652173913
30,-0.782608695652174
31,0.4342391304347825
32,-0.6684782608695653
33,-0.6521739130434783
34,-0.4420289855072464
35,-0.1345108695652173
36,-0.7391304347826086
37,-0.4498494590732802
38,0.6666666666666666
39,-0.3535395763656633
40,-0.6739130434782609
41,-0.536231884057971
42,-0.536231884057971
43,-0.5369565217391304
44,-0.6739130434782609
45,0.7760416666666666
46,0.8541666666666666
47,0.725
48,-0.5652173913043478
49,-0.0652173913043478
50,0.7440476190476191
51,-0.4855072463768116
52,-0.3822463768115942
53,-0.7055335968379447
54,-0.532608695652174
55,0.7351190476190477
56,0.703125
57,0.4712409420289855
58,0.8611111111111112
59,0.8819444444444444
60,-0.4492753623188406
61,0.6666666666666666
62,-0.6956521739130435
63,-0.2225996376811594
64,0.6704545454545454
65,-0.5797101449275363
66,-0.717391304347826
67,0.8125
68,-0.8130434782608695
69,0.8229166666666666
70,-0.2155797101449275
71,-0.6608695652173914
72,0.7326388888888888
73,-0.3589620630861039
74,-0.4492753623188406
75,0.7291666666666666
76,-0.605072463768116
77,-0.4565217391304347
78,0.8194444444444444
79,-0.0869565217391304
80,-0.4347826086956521
81,0.7083333333333333
82,-0.3260869565217391
83,-0.5652173913043478
84,-0.3152173913043478
85,0.6666666666666666
86,-0.4130434782608695
87,0.875
88,0.7847222222222222
89,-0.4130434782608695
90,-0.4855072463768116
91,0.7013888888888888
92,-0.5652173913043478
93,-0.6739130434782609
94,0.4652777777777778
95,0.8611111111111112
96,-0.2062952898550724
97,-0.6195652173913043
98,-0.5226843100189036
99,-0.1228487318840579
100,-0.3725414078674948
101,0.7013888888888888
102,-0.4565217391304347
103,-0.4568236714975845
104,-0.3312952898550724
105,-0.4480072463768116
106,-0.7367149758454107
107,-0.0869565217391304
108,-0.3434782608695652
109,-0.3977798334875115
110,-0.4420289855072464
111,-0.4130434782608695
112,0.2557367149758454
113,-0.391304347826087
114,0.6666666666666667
115,-0.3242753623188406
116,0.7916666666666666
117,0.8125
118,0.675
119,-0.3481280193236715
120,-0.1902173913043477
121,0.7760416666666666
122,-0.6086956521739131
123,-0.3306159420289855
124,0.5707815734989647
125,-0.7314764492753624
126,-0.6304347826086957
127,-0.4051383399209486
128,0.8125
129,-0.5579710144927537
130,-0.5072463768115941
131,-0.3804347826086957
132,-0.1832466918714555
133,0.5295289855072464
134,-0.391304347826087
135,0.75
136,0.3408816425120773
137,-0.5072463768115942
138,-0.711840888066605
139,-0.510392829900839
140,-0.4130434782608695
141,0.5215881642512077
142,-0.2471100759144237
143,-0.5271739130434783
144,-0.6521739130434783
145,0.611111111111111
146,0.0347222222222222
147,-0.3869565217391303
148,-0.3985507246376811
149,-0.6376811594202899
150,-0.7246376811594203
151,-0.5072463768115942
152,-0.248792270531401
153,-0.4302536231884057
154,-0.5289855072463768
155,-0.4130434782608695
156,-0.5271739130434783
157,-0.644927536231884
158,0.3547705314009662
159,-0.6545516304347826
160,-0.808695652173913
161,-0.4705882352941176
162,-0.717391304347826
163,-0.6902173913043479
164,0.0375905797101449
165,-0.4565217391304347
166,-0.7845849802371542
167,-0.4260869565217391
168,-0.4635928003740066
169,-0.7173913043478262
170,-0.0869565217391304
171,0.703125
172,-0.2608695652173913
173,0.78125
174,-0.6521739130434783
175,-0.2497735507246376
176,0.7875
177,-0.4006211180124223
178,-0.4565217391304347
179,0.5730676328502415
180,-0.3517786561264822
181,0.5591238471673254
182,0.640625
183,-0.5748792270531401
184,-0.8260869565217391
185,-0.4963768115942029
186,0.363440303657695
187,0.3125
188,-0.6347826086956522
189,-0.6467391304347826
190,0.7083333333333334
191,-0.4057971014492753
192,-0.8188405797101449
193,-0.5579710144927535
194,-0.4727128623188406
195,0.6927083333333334
196,0.6666666666666666
197,-0.7608695652173914
198,0.8125
199,0.4181763285024155
200,0.6911231884057971
201,0.6423611111111112
202,0.5292119565217391
203,-0.297403381642512
204,-0.5527950310559006
205,-0.2265786749482401
206,-0.782608695652174
207,0.1458333333333333
208,0.7430555555555556
209,-0.5144927536231884
210,0.7777777777777778
211,-0.2217391304347826
212,-0.4565217391304347
213,0.75
214,-0.4293478260869565
215,-0.2895531400966183
216,0.6139291465378421
217,-0.6884057971014493
218,-0.5597826086956521
219,-0.6413043478260869
220,-0.4605387523629489
221,0.6927083333333333
222,-0.5271739130434783
223,0.0625
224,0.4881340579710145
225,-0.3947010869565217
226,-0.6739130434782609
227,-0.6739130434782609
228,0.7833333333333333
229,0.7760416666666666
230,-0.391304347826087
231,-0.6739130434782609
232,-0.2608695652173913
233,0.6666666666666666
234,0.7135416666666666
235,-0.391304347826087
236,-0.572463768115942
237,-0.5217391304347826
238,0.5
239,-0.7473392210144928
240,-0.7028985507246377
241,0.6625
242,-0.119867149758454
243,0.638888888888889
244,-0.4402173913043478
245,0.6666666666666666
246,0.481159420289855
247,0.8611111111111112
